,PER,TS%,3PAr,FTr,ORB%,DRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,ORPM,DRPM,RPM,RPM_WINS
DWS,0.5368280594439974,0.5231520615867556,0.129760792028808,0.35020680950382976,-0.05237022777700523,0.1990261439863238,0.27509022616245193,0.534643688957284,0.18107092711517456,0.01089498021872609,-0.04784732839959761,0.5611499511676898,1.0,0.7613748433975295,0.6948312889634006,0.49710497282686344,0.7132931521455469,0.7034301336651071,0.7578080812813816,0.45024864688282384,0.48536519257033833,0.620161190321096,0.7575499195401415
WS,0.7799050978661316,0.8240240880071571,0.3817656189649431,0.39717749152356846,-0.19712449937531923,-0.11101681168304993,0.3071269540279922,0.373276307621742,-0.10953943334225162,-0.24494006192205675,0.10394010997680277,0.9637199558677274,0.7613748433975295,1.0,0.9174348462436867,0.8669268450384688,0.36528418706244625,0.8672199244076112,0.9545454491673665,0.750974816395436,0.296003845462066,0.7425802916707444,0.8978544955877651
WS/48,0.8571327067999867,0.8827379945913525,0.3535754562138514,0.38646062397516,-0.0587097765957898,0.031582379220919846,0.27190904591552045,0.5376724002514879,-0.11781406102281482,-0.2642033293548115,0.06293176224948331,0.887364635600397,0.6948312889634006,0.9174348462436867,1.0,0.8992251250062573,0.49736044020485487,0.9483719039090012,0.8896831035443251,0.726186835275983,0.4528967721007072,0.8127671406043768,0.865453490714709
OBPM,0.9092379216123714,0.862950756528402,0.4649166349527569,0.3490927365127122,-0.09965708650429049,-0.024073143522180214,0.3391467290926509,0.35077730442606087,-0.1708972870926041,-0.3403776729896549,0.33821863729884083,0.9049291350211793,0.49710497282686344,0.8669268450384688,0.8992251250062573,1.0,0.2169154553912961,0.9167210997845373,0.8891247341423855,0.7951159941664236,0.14780168675002586,0.692134028680146,0.7537824841429537
DBPM,0.3330491633095048,0.24450313136103505,-0.07702774188582101,0.2886412317411302,0.4520837542825303,0.5183092016393935,0.17008808122970165,0.747055665394269,0.37013589597228724,0.27018512717590204,-0.27756542451444044,0.17583609865787495,0.7132931521455469,0.36528418706244625,0.49736044020485487,0.2169154553912961,1.0,0.5887532382565651,0.46925345521390455,0.19148280410181612,0.6952586510543681,0.5415022186203102,0.503913919224409
BPM,0.8889822329593712,0.8159347237201731,0.3541604807301355,0.4104071785943624,0.10360538018672417,0.19281132133303636,0.34962179029375623,0.5978686803601388,0.008561084577460784,-0.17085933927119237,0.16584818064347234,0.8211712743052894,0.7034301336651071,0.8672199244076112,0.9483719039090012,0.9167210997845373,0.5887532382565651,1.0,0.9279661399289211,0.7386811742729628,0.4057293468796502,0.7955231494242931,0.8307873757944104
VORP,0.815636745802367,0.7701606766431901,0.38279940633260623,0.39995596684650275,-0.017611766582692492,0.03521604361105541,0.367082954628344,0.45199698417962975,-0.009718466001368064,-0.16943036024006128,0.19365307964846012,0.9081406725389854,0.7578080812813816,0.9545454491673665,0.8896831035443251,0.8891247341423855,0.46925345521390455,0.9279661399289211,1.0,0.7751722517666217,0.29486355640729334,0.7604400632765919,0.8781225642508887
ORPM,0.6666286238251532,0.6724364348710187,0.5163063005753886,0.20858971974588608,0.0022818166451780576,-0.14339203880329787,0.24700092318560696,0.2485390410066019,-0.33590502516431814,-0.32585944297122166,0.29991529113808013,0.7749276328643496,0.45024864688282384,0.750974816395436,0.726186835275983,0.7951159941664236,0.19148280410181612,0.7386811742729628,0.7751722517666217,1.0,0.10600560972926004,0.8250934321566692,0.8044023932221371
DRPM,0.23283484692444262,0.3259143403734705,-0.024945554334550393,0.26070592885559046,0.17899680101948573,0.19397114441242955,0.0038724313333448088,0.5386120464851087,0.05222126860689103,0.18325349117190637,-0.2812283314774498,0.17964594625218566,0.48536519257033833,0.296003845462066,0.4528967721007072,0.14780168675002586,0.6952586510543681,0.4057293468796502,0.29486355640729334,0.10600560972926004,1.0,0.6492773867323427,0.5315113625905433
RPM,0.6421746690030515,0.6995044022412282,0.38072868771500584,0.30767473497541636,0.10345086185144726,0.0005389596044895679,0.1911217487059091,0.49613606869888627,-0.22724873681755856,-0.1451130393134121,0.06960027341222319,0.6947865710681693,0.620161190321096,0.7425802916707444,0.8127671406043768,0.692134028680146,0.5415022186203102,0.7955231494242931,0.7604400632765919,0.8250934321566692,0.6492773867323427,1.0,0.917259829615835
RPM_WINS,0.6781408438601051,0.7219485275443014,0.37162005489599664,0.3589817697229583,-0.08670761094584539,-0.042476377330863645,0.2858294901421974,0.4802138185039197,-0.192497642789894,-0.12102469660191913,-0.016596624869936533,0.8354972706998769,0.7575499195401415,0.8978544955877651,0.865453490714709,0.7537824841429537,0.503913919224409,0.8307873757944104,0.8781225642508887,0.8044023932221371,0.5315113625905433,0.917259829615835,1.0
