x,y,value
PER,PER,1.0
PER,TS%,0.6617922319631683
PER,3PAr,-0.11485180709455195
PER,FTr,0.305563536021437
PER,ORB%,0.16673622319092132
PER,DRB%,0.33784797527560206
PER,AST%,0.556154982000376
PER,STL%,0.22076470929574252
PER,BLK%,0.13942555614529797
PER,TOV%,-0.0636373223619603
PER,USG%,0.7185429268836238
PER,OWS,0.8227550339404562
PER,DWS,0.5940610093147
PER,WS,0.8317990439602367
PER,WS/48,0.8209145000556487
PER,OBPM,0.9273302521949647
PER,DBPM,0.20527577109489603
PER,BPM,0.8449378537754129
PER,VORP,0.8182333149156322
PER,ORPM,0.8773819927106232
PER,DRPM,0.15455020662732719
PER,RPM,0.744262685290797
PER,RPM_WINS,0.7701677812067991
TS%,PER,0.6617922319631683
TS%,TS%,1.0
TS%,3PAr,0.1334041003363266
TS%,FTr,0.10359224439278296
TS%,ORB%,-0.06984557656022712
TS%,DRB%,0.07530594264167927
TS%,AST%,0.09488919141282261
TS%,STL%,-0.08206125332540355
TS%,BLK%,-0.17890809312206724
TS%,TOV%,-0.0528957946337739
TS%,USG%,0.2270968741862417
TS%,OWS,0.7382847649795499
TS%,DWS,0.352344123854164
TS%,WS,0.6797525990504806
TS%,WS/48,0.7695280764940735
TS%,OBPM,0.7521607452897159
TS%,DBPM,0.004201624321814769
TS%,BPM,0.5970508430568772
TS%,VORP,0.48991875365081405
TS%,ORPM,0.7573207959187052
TS%,DRPM,0.09232044026729803
TS%,RPM,0.620403468290925
TS%,RPM_WINS,0.5717807721734983
3PAr,PER,-0.11485180709455195
3PAr,TS%,0.1334041003363266
3PAr,3PAr,1.0
3PAr,FTr,-0.1717631015124552
3PAr,ORB%,-0.27946646430127753
3PAr,DRB%,-0.12200374206969643
3PAr,AST%,-0.24330545186978067
3PAr,STL%,-0.11019163999541169
3PAr,BLK%,-0.16263281763453208
3PAr,TOV%,-0.12605251847362145
3PAr,USG%,-0.1109934055769926
3PAr,OWS,0.1360143671497977
3PAr,DWS,-0.0610475067456931
3PAr,WS,0.08128947121123531
3PAr,WS/48,0.06898769318040615
3PAr,OBPM,0.18555676245829766
3PAr,DBPM,-0.15828816193517392
3PAr,BPM,0.05407754623444969
3PAr,VORP,0.0581275376937692
3PAr,ORPM,0.15941286148632627
3PAr,DRPM,0.1243885450998093
3PAr,RPM,0.1868348000908336
3PAr,RPM_WINS,0.17559088775754494
FTr,PER,0.305563536021437
FTr,TS%,0.10359224439278296
FTr,3PAr,-0.1717631015124552
FTr,FTr,1.0
FTr,ORB%,0.27344061804068437
FTr,DRB%,-0.03419053672185295
FTr,AST%,0.3101044955721896
FTr,STL%,0.015360268231875267
FTr,BLK%,0.31050250266132956
FTr,TOV%,0.06332059384344865
FTr,USG%,0.3609942040137327
FTr,OWS,0.27498621608971674
FTr,DWS,0.10854527198997616
FTr,WS,0.2408081137473322
FTr,WS/48,0.2561242701728018
FTr,OBPM,0.18238748336530664
FTr,DBPM,0.00796946813390701
FTr,BPM,0.1482029176486061
FTr,VORP,0.2821959470256584
FTr,ORPM,0.22819288291608847
FTr,DRPM,0.06900586349596982
FTr,RPM,0.20900902872098479
FTr,RPM_WINS,0.22145200513199537
ORB%,PER,0.16673622319092132
ORB%,TS%,-0.06984557656022712
ORB%,3PAr,-0.27946646430127753
ORB%,FTr,0.27344061804068437
ORB%,ORB%,1.0
ORB%,DRB%,0.4806744587014452
ORB%,AST%,0.035926524611161186
ORB%,STL%,0.3264877323027952
ORB%,BLK%,0.47134146815660044
ORB%,TOV%,0.18771691866484755
ORB%,USG%,0.009924928649824753
ORB%,OWS,0.1132400863735585
ORB%,DWS,0.3738460123788983
ORB%,WS,0.2234107861882597
ORB%,WS/48,0.1815696124798355
ORB%,OBPM,0.048067620235903406
ORB%,DBPM,0.579164267799133
ORB%,BPM,0.3602040420001429
ORB%,VORP,0.35103800970444515
ORB%,ORPM,0.04258469882005663
ORB%,DRPM,0.1679364432428007
ORB%,RPM,0.12209596287272347
ORB%,RPM_WINS,0.19694162923082395
DRB%,PER,0.33784797527560206
DRB%,TS%,0.07530594264167927
DRB%,3PAr,-0.12200374206969643
DRB%,FTr,-0.03419053672185295
DRB%,ORB%,0.4806744587014452
DRB%,DRB%,1.0
DRB%,AST%,0.3263901720612894
DRB%,STL%,0.44855252179586935
DRB%,BLK%,0.36587793221242415
DRB%,TOV%,0.3562461882592907
DRB%,USG%,0.11794655097102573
DRB%,OWS,0.10063713482282687
DRB%,DWS,0.6618769125641143
DRB%,WS,0.31733886982217413
DRB%,WS/48,0.28395668041763783
DRB%,OBPM,0.2160429704606878
DRB%,DBPM,0.7664637161798155
DRB%,BPM,0.5976412952395226
DRB%,VORP,0.5442658048695915
DRB%,ORPM,0.18307071660958105
DRB%,DRPM,0.30371986929645983
DRB%,RPM,0.30076829738385424
DRB%,RPM_WINS,0.3604351203413652
AST%,PER,0.556154982000376
AST%,TS%,0.09488919141282261
AST%,3PAr,-0.24330545186978067
AST%,FTr,0.3101044955721896
AST%,ORB%,0.035926524611161186
AST%,DRB%,0.3263901720612894
AST%,AST%,1.0
AST%,STL%,0.09338693986748241
AST%,BLK%,0.003252613559399642
AST%,TOV%,0.49297801310485306
AST%,USG%,0.5047159419224517
AST%,OWS,0.27979375405748697
AST%,DWS,0.33387989931514145
AST%,WS,0.3319273810066443
AST%,WS/48,0.32393393082766925
AST%,OBPM,0.4158720315049539
AST%,DBPM,0.10053196675098952
AST%,BPM,0.3807417501217126
AST%,VORP,0.4262734888942434
AST%,ORPM,0.37110373930869806
AST%,DRPM,0.13192947850447995
AST%,RPM,0.3504660421802011
AST%,RPM_WINS,0.3344530842328736
STL%,PER,0.22076470929574252
STL%,TS%,-0.08206125332540355
STL%,3PAr,-0.11019163999541169
STL%,FTr,0.015360268231875267
STL%,ORB%,0.3264877323027952
STL%,DRB%,0.44855252179586935
STL%,AST%,0.09338693986748241
STL%,STL%,1.0
STL%,BLK%,0.5849966659591757
STL%,TOV%,0.11113179551155196
STL%,USG%,-0.08959570215253773
STL%,OWS,0.06986353677726494
STL%,DWS,0.48453615130187966
STL%,WS,0.22757159678812192
STL%,WS/48,0.24837254015944946
STL%,OBPM,0.08563474802792619
STL%,DBPM,0.7786737628662113
STL%,BPM,0.49876084224573414
STL%,VORP,0.3428266666665839
STL%,ORPM,0.03832815092664779
STL%,DRPM,0.5185639172280546
STL%,RPM,0.3067776703517755
STL%,RPM_WINS,0.3070110729221296
BLK%,PER,0.13942555614529797
BLK%,TS%,-0.17890809312206724
BLK%,3PAr,-0.16263281763453208
BLK%,FTr,0.31050250266132956
BLK%,ORB%,0.47134146815660044
BLK%,DRB%,0.36587793221242415
BLK%,AST%,0.003252613559399642
BLK%,STL%,0.5849966659591757
BLK%,BLK%,1.0
BLK%,TOV%,0.12325313769773973
BLK%,USG%,0.06753360883711232
BLK%,OWS,-0.030645377329783043
BLK%,DWS,0.23342623398228438
BLK%,WS,0.060443632460156424
BLK%,WS/48,0.06644867189974867
BLK%,OBPM,-0.02337120727633466
BLK%,DBPM,0.6293503018627236
BLK%,BPM,0.32879611076835136
BLK%,VORP,0.24396562372543334
BLK%,ORPM,-0.06556508796430201
BLK%,DRPM,0.27313752461886914
BLK%,RPM,0.09693768557649132
BLK%,RPM_WINS,0.13714164634337997
TOV%,PER,-0.0636373223619603
TOV%,TS%,-0.0528957946337739
TOV%,3PAr,-0.12605251847362145
TOV%,FTr,0.06332059384344865
TOV%,ORB%,0.18771691866484755
TOV%,DRB%,0.3562461882592907
TOV%,AST%,0.49297801310485306
TOV%,STL%,0.11113179551155196
TOV%,BLK%,0.12325313769773973
TOV%,TOV%,1.0
TOV%,USG%,-0.10861480603062106
TOV%,OWS,-0.19644714192433874
TOV%,DWS,0.10777219181225012
TOV%,WS,-0.10683367465243236
TOV%,WS/48,-0.12460809517127347
TOV%,OBPM,-0.1416364718363671
TOV%,DBPM,0.2958940695128497
TOV%,BPM,0.04842619222488649
TOV%,VORP,-0.002950280288073749
TOV%,ORPM,-0.17473215068162973
TOV%,DRPM,0.09323849184026828
TOV%,RPM,-0.08176402006455047
TOV%,RPM_WINS,-0.07989184101462095
USG%,PER,0.7185429268836238
USG%,TS%,0.2270968741862417
USG%,3PAr,-0.1109934055769926
USG%,FTr,0.3609942040137327
USG%,ORB%,0.009924928649824753
USG%,DRB%,0.11794655097102573
USG%,AST%,0.5047159419224517
USG%,STL%,-0.08959570215253773
USG%,BLK%,0.06753360883711232
USG%,TOV%,-0.10861480603062106
USG%,USG%,1.0
USG%,OWS,0.443019037868637
USG%,DWS,0.24710417832218684
USG%,WS,0.42126498492258485
USG%,WS/48,0.30857044411859125
USG%,OBPM,0.6288647530149811
USG%,DBPM,-0.14082110844725368
USG%,BPM,0.41548527137043384
USG%,VORP,0.507868687903388
USG%,ORPM,0.5686567647376781
USG%,DRPM,-0.21296371178633053
USG%,RPM,0.31458021092428756
USG%,RPM_WINS,0.3933997335866848
OWS,PER,0.8227550339404562
