x,y,value
FG,FG,5.129378151260505
FG,FGA,9.540983193277311
FG,FG%,0.06278546218487395
FG,3P,0.9598823529411761
FG,3PA,2.0408319327731093
FG,3P%,0.03892991596638653
FG,2P,4.145310924369747
FG,2PA,7.542554621848738
FG,2P%,0.06719613445378152
FG,FT,3.8375882352941177
FG,FTA,3.993537815126049
FG,FT%,0.14819000000000002
FG,ORB,0.05758823529411764
FG,DRB,0.5651680672268907
FG,AST,1.3532268907563028
FG,STL,0.25205042016806717
FG,BLK,0.04300840336134456
FG,TOV,0.6690252100840338
FG,PF,-1.106563025210084
FG,PTS,15.00789075630252
FG,ORtg,13.55386554621849
FG,DRtg,-2.414621848739496
FG,ORPM,4.756043697478992
FG,DRPM,-0.1764588235294117
FG,RPM,4.579584873949579
FG,RPM_WINS,7.71333025210084
FGA,FG,9.540983193277311
FGA,FGA,20.38028571428571
FGA,FG%,0.06197890756302522
FGA,3P,1.8856470588235292
FGA,3PA,5.167210084033614
FGA,3P%,0.02340436974789914
FGA,2P,7.612008403361346
FGA,2PA,15.314689075630255
FGA,2P%,0.07739394957983196
FGA,FT,7.3198823529411765
FGA,FTA,7.643504201680673
FGA,FT%,0.2894270588235294
FGA,ORB,0.04458823529411773
FGA,DRB,0.9936134453781518
FGA,AST,2.4256134453781524
FGA,STL,0.34031932773109264
FGA,BLK,0.06715126050420166
FGA,TOV,1.4641008403361349
FGA,PF,-2.013252100840336
FGA,PTS,28.201915966386558
FGA,ORtg,17.406050420168068
FGA,DRtg,-3.7943697478991605
FGA,ORPM,7.705221848739497
FGA,DRPM,-1.0703588235294113
FGA,RPM,6.634863025210083
FGA,RPM_WINS,11.244626890756301
FG%,FG,0.06278546218487395
FG%,FGA,0.06197890756302522
FG%,FG%,0.0019877932773109254
FG%,3P,0.0059800000000000035
FG%,3PA,-0.011958571428571424
FG%,3P%,0.0014206151260504197
FG%,2P,0.05654991596638657
FG%,2PA,0.07405193277310924
FG%,2P%,0.0018614016806722687
FG%,FT,0.04146352941176471
FG%,FTA,0.04310436974789917
FG%,FT%,0.0015291235294117656
FG%,ORB,0.0018899999999999987
FG%,DRB,0.007922689075630264
FG%,AST,0.013716218487394972
FG%,STL,0.004566218487394962
FG%,BLK,0.00128201680672269
FG%,TOV,0.0012431092436974882
FG%,PF,-0.016606890756302527
FG%,PTS,0.17247966386554628
FG%,ORtg,0.32665714285714287
FG%,DRtg,-0.042103361344537835
FG%,ORPM,0.0732621344537815
FG%,DRPM,0.01113788235294119
FG%,RPM,0.08440001680672274
FG%,RPM_WINS,0.14142849579831934
3P,FG,0.9598823529411761
3P,FGA,1.8856470588235292
3P,FG%,0.0059800000000000035
3P,3P,1.1839999999999997
3P,3PA,2.8039411764705884
3P,3P%,0.0361870588235294
3P,2P,-0.23611764705882343
3P,2PA,-0.9198823529411764
3P,2P%,0.012577647058823527
3P,FT,0.5361176470588235
3P,FTA,0.2560588235294117
3P,FT%,0.06902823529411765
3P,ORB,-0.1412352941176471
3P,DRB,-0.4361764705882353
3P,AST,-0.8969411764705885
3P,STL,-0.05517647058823528
3P,BLK,-0.05035294117647058
3P,TOV,-0.32811764705882357
3P,PF,-0.21282352941176472
3P,PTS,3.6180588235294113
3P,ORtg,5.166470588235295
3P,DRtg,-0.7099999999999999
3P,ORPM,1.5780941176470586
3P,DRPM,-0.051723529411764786
3P,RPM,1.526370588235294
3P,RPM_WINS,2.361788235294117
3PA,FG,2.0408319327731093
3PA,FGA,5.167210084033614
3PA,FG%,-0.011958571428571424
3PA,3P,2.8039411764705884
3PA,3PA,7.359042016806722
3PA,3P%,0.0570742857142857
3PA,2P,-0.7885042016806724
3PA,2PA,-2.1873445378151257
3PA,2P%,0.01215596638655462
3PA,FT,1.1844705882352942
3PA,FTA,0.4757478991596636
3PA,FT%,0.17701294117647062
3PA,ORB,-0.3781764705882354
3PA,DRB,-1.1235714285714287
3PA,AST,-2.451630252100841
3PA,STL,-0.28163025210084025
3PA,BLK,-0.08460504201680674
3PA,TOV,-0.8420504201680674
3PA,PF,-0.33352100840336124
3PA,PTS,8.02463025210084
3PA,ORtg,8.79109243697479
3PA,DRtg,-1.248403361344538
3PA,ORPM,3.1110067226890763
3PA,DRPM,-0.373129411764706
