,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,ORPM,DRPM,RPM,RPM_WINS
FTA,1.3851153039832287,6.1974842767295595,-0.04614339622641509,1.547840670859539,4.14904961565339,-0.0001251885369532465,-0.15333333333333293,2.0365897973445137,-0.05300929419986024,4.864577218728162,5.878937805730259,0.024118250377073897,0.44239692522711394,-1.8726205450733757,1.9541858839972044,0.35832983927323553,0.2792382948986723,0.2983088749126481,-3.3982599580712782,9.158252969951084,0.3783368273934317,-0.5174004192872117,3.0105800139762406,0.21435290006988103,3.2249329140461214,5.38159678546471
FT%,0.0051015837104072615,-0.012376960784313709,0.0005034159125188545,0.04543846153846156,0.10796089743589747,0.001337718325791854,-0.04050592006033181,-0.12044332579185517,0.0015452028657616894,0.06634807692307691,0.024118250377073897,0.012700716063348414,-0.027150904977375552,-0.09194547511312218,-0.04910237556561087,-0.011087669683257908,-0.021551809954751127,-0.031190120663650074,-0.011335331825037712,0.12312386877828055,0.5113303167420814,0.1212696078431372,0.056892556561085994,-0.03960780165912519,0.0172847549019608,0.026167669683257965
ORB,-0.339601677148847,-0.056855345911949656,-0.013866037735849058,-0.06857442348008391,-0.20742837176799436,-0.008615158371040725,-0.26823899371069193,0.15419986023759594,-0.02330992313067785,0.23897973445143253,0.44239692522711394,-0.027150904977375552,0.4005730258560447,0.12926624737945486,0.2297833682739344,0.09839273235499649,0.1286093640810622,0.039126484975541644,-0.5586373165618449,-0.5087910552061496,-2.3807826694619143,-0.8230607966457024,0.09406429070580015,0.3428686233403214,0.43693291404612156,0.9300055904961567
DRB,8.736949685534592,6.733018867924529,0.23079528301886792,-1.3259119496855345,-4.01577568134172,-0.012692835595776778,10.059811320754719,10.75656184486373,0.18889098532494758,-1.8484381551362683,-1.8726205450733757,-0.09194547511312218,0.12926624737945486,12.554119496855346,-3.5752725366876317,-0.7077463312368975,-0.07794549266247386,1.9444549266247386,10.64314465408805,14.323815513626837,24.237840670859548,-8.381446540880503,-0.3163637316561844,1.7302473794549267,1.413883647798742,1.681526205450734
AST,-2.657348008385744,-1.5201257861635227,-0.07091415094339622,0.4409014675052409,1.783770090845562,-0.07506957013574662,-3.1187421383647784,-3.2941579315164233,-0.05583955276030747,1.4730433263452132,1.9541858839972044,-0.04910237556561087,0.2297833682739344,-3.5752725366876317,10.289074074074074,1.2169007686932216,0.0510342417889588,-0.21660027952480795,-5.417526205450734,-3.4740810621942706,1.3599231306778494,-0.23511530398322886,2.1089409503843464,0.4488462613556953,2.5577872117400426,4.3568455625436755
STL,-1.1901991614255765,-1.5455345911949687,-0.010670754716981128,-0.24920335429769386,-0.3566631726065688,-0.043096040723981925,-0.9344654088050313,-1.19219426974144,0.0013106219426974226,0.22871767994409498,0.35832983927323553,-0.011087669683257908,0.09839273235499649,-0.7077463312368975,1.2169007686932216,0.969199860237596,0.116827393431167,-0.3691858839972048,-1.1275681341719077,-2.397491264849755,0.04322152341020318,-1.5762054507337535,-0.03419252271139071,0.5925373864430468,0.558344863731656,0.5959217330538085
BLK,-0.23926624737945498,-0.0671069182389937,-0.008864150943396227,-0.06651991614255767,-0.15288609364081057,-0.004219532428355959,-0.17251572327044024,0.08139762403913345,-0.014370580013976245,0.13020265548567436,0.2792382948986723,-0.021551809954751127,0.1286093640810622,-0.07794549266247386,0.0510342417889588,0.116827393431167,0.13654786862334026,-0.015604472396925246,-0.24626834381551366,-0.416995108315863,-1.6072676450034942,-0.44675052410901467,-0.0591523410202656,0.17469112508735146,0.11553878406708593,0.13707617051013288
TOV,2.069171907756814,5.963522012578615,-0.02796698113207547,-0.40744234800838564,-0.9583403214535285,-0.018509276018099548,2.481383647798742,6.9331306778476565,-0.043197344514325636,0.13687281621243846,0.2983088749126481,-0.031190120663650074,0.039126484975541644,1.9444549266247386,-0.21660027952480795,-0.3691858839972048,-0.015604472396925246,4.453812019566736,1.7607966457023065,3.8766177498252974,-22.357826694619146,-0.5277777777777778,-0.0700269042627531,-0.021238294898672284,-0.09126519916142549,0.4301125087351503
PF,7.960691823899371,5.10943396226415,0.21684528301886788,-1.7750314465408807,-4.79475890985325,-0.010904185520361988,9.731320754716979,9.907463312368979,0.17974989517819706,-2.828008385744234,-3.3982599580712782,-0.011335331825037712,-0.5586373165618449,10.64314465408805,-5.417526205450734,-1.1275681341719077,-0.24626834381551366,1.7607966457023065,12.197987421383647,11.34593291404612,19.641719077568137,-4.062893081761006,-2.04216142557652,0.2958155136268346,-1.7463459119496851,-3.2284192872117403
PTS,25.99362683438155,36.962893081761,0.42109056603773587,3.6770020964360577,8.282061495457722,0.0794768853695324,22.336918238993707,28.66638714185884,0.36963046820405293,8.300475192173309,9.158252969951084,0.12312386877828055,-0.5087910552061496,14.323815513626837,-3.4740810621942706,-2.397491264849755,-0.416995108315863,3.8766177498252974,11.34593291404612,63.94895877009084,60.264220824598176,-6.846121593291404,9.958933612858141,-1.3661243885394843,8.592809224318657,13.829438853948284
ORtg,27.507651991614257,-5.3446540880503175,1.3635000000000006,2.6467505241090175,2.478581411600282,0.09205731523378574,24.755974842767294,-7.852271139063594,1.4192585604472394,2.604647099930123,0.3783368273934317,0.5113303167420814,-2.3807826694619143,24.237840670859548,1.3599231306778494,0.04322152341020318,-1.6072676450034942,-22.357826694619146,19.641719077568137,60.264220824598176,322.29105520614957,-19.99266247379455,11.999535290006994,2.563808525506638,14.563343815513626,15.012921034241788
DRtg,-3.888993710691824,-1.9981132075471704,-0.14687735849056602,0.940880503144654,2.978721174004193,0.062063725490196085,-4.852830188679246,-4.936897274633125,-0.11785744234800842,0.02631027253668779,-0.5174004192872117,0.1212696078431372,-0.8230607966457024,-8.381446540880503,-0.23511530398322886,-1.5762054507337535,-0.44675052410901467,-0.5277777777777778,-4.062893081761006,-6.846121593291404,-19.99266247379455,15.449685534591191,-0.9403668763102726,-3.9896645702306075,-4.930031446540879,-6.051278825995808
ORPM,2.474787211740041,5.153723270440252,0.014800283018867945,2.192511530398323,5.030555206149543,0.059016327300150856,0.2716729559748432,0.12033682739343099,0.028233046820405307,2.811547519217331,3.0105800139762406,0.056892556561085994,0.09406429070580015,-0.3163637316561844,2.1089409503843464,-0.03419252271139071,-0.0591523410202656,-0.0700269042627531,-2.04216142557652,9.958933612858141,11.999535290006994,-0.9403668763102726,5.110745248078269,0.5059366177498253,5.616681865828092,8.488240111809924
DRPM,-0.6106394129979036,-1.596817610062892,0.0038969811320754715,-0.21761215932914052,-0.7008937805730261,-0.011294807692307698,-0.39903144654088046,-0.909617749825297,0.0043291963661775,0.05610552061495452,0.21435290006988103,-0.03960780165912519,0.3428686233403214,1.7302473794549267,0.4488462613556953,0.5925373864430468,0.17469112508735146,-0.021238294898672284,0.2958155136268346,-1.3661243885394843,2.563808525506638,-3.9896645702306075,0.5059366177498253,2.3056547868623345,2.8115914046121593,3.162332634521314
RPM,1.8641477987421384,3.5569056603773577,0.018697264150943412,1.9748993710691827,4.32966142557652,0.04772151960784313,-0.12735849056603762,-0.7892809224318665,0.03256224318658281,2.8676530398322853,3.2249329140461214,0.0172847549019608,0.43693291404612156,1.413883647798742,2.5577872117400426,0.558344863731656,0.11553878406708593,-0.09126519916142549,-1.7463459119496851,8.592809224318657,14.563343815513626,-4.930031446540879,5.616681865828092,2.8115914046121593,8.428273270440252,11.650572746331237
RPM_WINS,3.1145639412997896,7.355157232704403,0.0011192452830188922,2.8944612159329135,6.723019566736547,0.03317682503770738,0.20022012578616355,0.6321712089447934,0.014921684136967157,4.706315863032843,5.38159678546471,0.026167669683257965,0.9300055904961567,1.681526205450734,4.3568455625436755,0.5959217330538085,0.13707617051013288,0.4301125087351503,-3.2284192872117403,13.829438853948284,15.012921034241788,-6.051278825995808,8.488240111809924,3.162332634521314,11.650572746331237,19.071717679944097
