x,y,value
FG,FG,6.073012477718359
FG,FGA,11.204616755793227
FG,FG%,0.06593440285204989
FG,3P,1.6611229946524062
FG,3PA,3.6834937611408205
FG,3P%,0.03304812834224598
FG,2P,4.438449197860963
FG,2PA,7.517130124777183
FG,2P%,0.08172976827094473
FG,FT,3.660695187165775
FG,FTA,3.853814616755794
FG,FT%,0.11070695187165774
FG,ORB,-0.28114081996434936
FG,DRB,0.34454545454545454
FG,AST,1.4020320855614976
FG,STL,-0.05073083778966127
FG,BLK,0.12896613190730838
FG,TOV,1.1467557932263814
FG,PF,-0.8224955436720145
FG,PTS,17.46484848484849
FG,ORtg,11.085204991087346
FG,DRtg,-1.808556149732621
FG,ORPM,4.582376114081996
FG,DRPM,-0.44795900178253084
FG,RPM,4.134417112299466
FG,RPM_WINS,7.24071301247772
FGA,FG,11.204616755793227
FGA,FGA,22.802745098039228
FGA,FG%,0.07360481283422461
FGA,3P,2.935508021390374
FGA,3PA,7.281782531194296
FGA,3P%,0.020713547237076625
FGA,2P,8.328324420677363
FGA,2PA,15.5178431372549
FGA,2P%,0.10205365418894834
FGA,FT,7.128128342245992
FGA,FTA,7.472923351158645
FGA,FT%,0.23366613190730837
FGA,ORB,-0.32361853832442045
FGA,DRB,0.27363636363636396
FGA,AST,1.6839928698752233
FGA,STL,-0.5728342245989306
FGA,BLK,0.2271657754010696
FGA,TOV,2.084188948306596
FGA,PF,-1.7154723707664885
FGA,PTS,32.46818181818181
FGA,ORtg,13.504634581105174
FGA,DRtg,-2.6748663101604286
FGA,ORPM,7.56225311942959
FGA,DRPM,-1.863436720142602
FGA,RPM,5.698816399286991
FGA,RPM_WINS,11.131602495543673
FG%,FG,0.06593440285204989
FG%,FGA,0.07360481283422461
FG%,FG%,0.0018926024955436725
FG%,3P,0.01709625668449198
FG%,3PA,0.019690374331550804
FG%,3P%,0.001322081996434938
FG%,2P,0.04900516934046347
FG%,2PA,0.05372067736185385
FG%,2P%,0.002026092691622103
FG%,FT,0.027612834224598936
FG%,FTA,0.030898395721925147
FG%,FT%,0.00021018894830659524
FG%,ORB,-0.00886791443850268
FG%,DRB,0.010306060606060605
FG%,AST,0.035059893048128336
FG%,STL,0.007971122994652403
FG%,BLK,0.002119607843137256
FG%,TOV,0.013934046345811048
FG%,PF,-0.005689661319073091
FG%,PTS,0.1766484848484849
FG%,ORtg,0.26391800356506245
FG%,DRtg,-0.02833511586452763
FG%,ORPM,0.06450561497326204
FG%,DRPM,0.014407843137254912
FG%,RPM,0.07891345811051695
FG%,RPM_WINS,0.10991358288770056
3P,FG,1.6611229946524062
3P,FGA,2.935508021390374
3P,FG%,0.01709625668449198
3P,3P,1.6618270944741527
3P,3PA,3.651862745098039
3P,3P%,0.040954278074866304
3P,2P,0.006942959001782663
3P,2PA,-0.7091978609625667
3P,2P%,0.025963992869875246
3P,FT,0.9904456327985743
3P,FTA,0.8140730837789663
3P,FT%,0.06713021390374332
3P,ORB,-0.28449197860962566
3P,DRB,-0.35469696969696973
3P,AST,-0.6855971479500892
3P,STL,-0.03274509803921571
3P,BLK,-0.0786541889483066
3P,TOV,-0.12834224598930477
3P,PF,-0.09959893048128353
